date,val_sessions,val_total_power
2021-10-14 11:14:00,11,67.31492187740209
2021-10-14 12:14:00,4,21.472556765843773
2021-10-14 13:14:00,9,83.7341821880771
2021-10-14 14:14:00,11,70.87417432235964
2021-10-14 15:14:00,12,101.74688662528266
2021-10-14 16:14:00,10,54.27156223707635
2021-10-14 17:14:00,17,131.43481715837794
2021-10-14 18:14:00,22,178.88520202500698
2021-10-14 19:14:00,26,199.74953619696845
2021-10-14 20:14:00,30,185.29971237385627
2021-10-14 21:14:00,30,185.55593519837365
2021-10-14 22:14:00,28,171.31936031952148
2021-10-14 23:14:00,27,164.9269193210452
2021-10-15 00:14:00,25,191.82617842046514
2021-10-15 01:14:00,24,150.87690542615638
2021-10-15 02:14:00,16,100.01265467232813
2021-10-15 03:14:00,12,73.01434865061063
2021-10-15 04:14:00,7,39.15626122955375
2021-10-15 05:14:00,8,45.91003007377485
2021-10-15 06:14:00,7,37.75077787495892
2021-10-15 07:14:00,8,44.969561942044876
2021-10-15 08:14:00,10,59.704031644860734
2021-10-15 09:14:00,15,104.95867220457654
2021-10-15 10:14:00,14,132.67747443033542
2021-10-15 11:14:00,12,80.67421141816124
2021-10-15 12:14:00,10,89.87834717280404
2021-10-15 13:14:00,9,100.24570248688404
2021-10-15 14:14:00,11,125.41834402841968
2021-10-15 15:14:00,7,40.05315202864692
2021-10-15 16:14:00,8,48.57284997617476
2021-10-15 17:14:00,16,131.4396035702536
2021-10-15 18:14:00,21,173.0943421947614
2021-10-15 19:14:00,23,231.74888705947407
2021-10-15 20:14:00,25,209.0308363882831
2021-10-15 21:14:00,21,197.24376493162384
2021-10-15 22:14:00,19,113.0020536731286
2021-10-15 23:14:00,19,113.77590482855118
2021-10-16 00:14:00,14,112.85313999174805
2021-10-16 01:14:00,13,89.91803082129235
2021-10-16 02:14:00,13,75.06172227036551
2021-10-16 03:14:00,11,65.28073356118028
2021-10-16 04:14:00,11,65.30150004959383
2021-10-16 05:14:00,5,27.873144551444796
2021-10-16 06:14:00,4,25.57253105451228
2021-10-16 07:14:00,4,22.192178048444987
2021-10-16 08:14:00,4,22.192178048444987
2021-10-16 09:14:00,6,35.20410254538238
2021-10-16 10:14:00,11,158.5326468802572
2021-10-16 11:14:00,10,82.07152592694598
2021-10-16 12:14:00,7,44.11509380382101
2021-10-16 13:14:00,10,59.38616584519631
2021-10-16 14:14:00,5,25.452960538447314
2021-10-16 15:14:00,8,45.370230366661474
2021-10-16 16:14:00,16,169.17453932117246
2021-10-16 17:14:00,14,89.63797416084351
2021-10-16 18:14:00,15,115.39119691015102
2021-10-16 19:14:00,15,80.95651614202104
2021-10-16 20:14:00,18,105.9217920558585
2021-10-16 21:14:00,24,147.27227896908806
2021-10-16 22:14:00,20,122.92670790418532
2021-10-16 23:14:00,21,124.36937687522354
2021-10-17 00:14:00,14,81.61091718410518
2021-10-17 01:14:00,11,61.23423517064513
2021-10-17 02:14:00,8,44.608750142039426
2021-10-17 03:14:00,6,30.778083475372764
2021-10-17 04:14:00,8,43.936673739064446
2021-10-17 05:14:00,6,31.15095945335016
2021-10-17 06:14:00,7,36.48257442980271
2021-10-17 07:14:00,5,25.116632400817203
2021-10-17 08:14:00,5,40.82421860771375
2021-10-17 09:14:00,5,44.086185780557415
2021-10-17 10:14:00,7,35.49408080705238
2021-10-17 11:14:00,10,71.58131221813478
2021-10-17 12:14:00,12,68.49830518123989
2021-10-17 13:14:00,11,64.99642314381695
2021-10-17 14:14:00,17,131.21409161938817
