date,val_sessions,val_total_power
2022-03-21 17:14:00,24,176.91549888774784
2022-03-22 17:14:00,19,165.01999280540085
2022-03-23 17:14:00,22,133.49301080912323
2022-03-24 17:14:00,26,208.12738100501468
2022-03-25 17:14:00,25,210.99589558907718
2022-03-26 17:14:00,26,180.93692922203536
2022-03-27 17:14:00,28,228.96366221963675
2022-03-28 17:14:00,27,288.13074300482856
2022-03-29 17:14:00,17,155.68851372996636
2022-03-30 17:14:00,19,118.17879933475443
2022-03-31 17:14:00,35,413.91536464922774
2022-04-01 17:14:00,24,231.56586470499315
2022-04-02 17:14:00,27,204.34804995876664
2022-04-03 17:14:00,18,126.74677141161192
2022-04-04 17:14:00,27,224.38225135336083
2022-04-05 17:14:00,24,137.07105973108537
2022-04-06 17:14:00,22,146.0450444413583
2022-04-07 17:14:00,19,184.0133027122962
2022-04-08 17:14:00,23,167.2949095662024
2022-04-09 17:14:00,29,243.59718810981735
2022-04-10 17:14:00,20,162.16638456381102
2022-04-11 17:14:00,24,205.46011467829595
2022-04-12 17:14:00,20,151.97817034096576
2022-04-13 17:14:00,18,168.5853680600992
2022-04-14 17:14:00,23,184.48863777711298
2022-04-15 17:14:00,20,196.16762091846246
2022-04-16 17:14:00,32,271.26391502596186
2022-04-17 17:14:00,17,183.49927049587455
2022-04-18 17:14:00,19,179.01173389296358
2022-04-19 17:14:00,20,164.02318974321435
2022-04-20 17:14:00,22,213.57672130220405
2022-04-21 17:14:00,24,242.57212805613847
2022-04-22 17:14:00,20,259.5626247496559
2022-04-23 17:14:00,30,175.63546706656967
2022-04-24 17:14:00,20,182.0114603861822
2022-04-25 17:14:00,20,134.06228909123905
2022-04-26 17:14:00,18,124.33908131262736
2022-04-27 17:14:00,22,183.68495443110544
2022-04-28 17:14:00,16,99.11131740920615
2022-04-29 17:14:00,22,200.80120948466129
2022-04-30 17:14:00,10,99.86454460437389
2022-05-01 17:14:00,33,286.50484461085455
2022-05-02 17:14:00,25,168.80266804545548
2022-05-03 17:14:00,34,301.5740644077583
2022-05-04 17:14:00,21,159.0442856800941
2022-05-05 17:14:00,29,295.6110589111576
2022-05-06 17:14:00,34,254.12570794752406
2022-05-07 17:14:00,22,160.68922850693903
2022-05-08 17:14:00,19,125.46299615841325
2022-05-09 17:14:00,32,295.22567430508957
2022-05-10 17:14:00,11,67.3111945552383
2022-05-11 17:14:00,29,196.37920702183075
2022-05-12 17:14:00,18,155.44420157412873
2022-05-13 17:14:00,16,82.51282572371323
2022-05-14 17:14:00,18,132.36003013595268
2022-05-15 17:14:00,25,156.18384149180028
2022-05-16 17:14:00,25,230.62080507584065
2022-05-17 17:14:00,23,213.30280339035988
2022-05-18 17:14:00,27,190.61276979915903
2022-05-19 17:14:00,13,130.69262977595554
2022-05-20 17:14:00,17,98.56997663036111
2022-05-21 17:14:00,24,279.8576190220101
2022-05-22 17:14:00,25,198.0123250510375
2022-05-23 17:14:00,35,273.0063821127043
2022-05-24 17:14:00,34,269.93941075100093
2022-05-25 17:14:00,24,129.2876211748176
2022-05-26 17:14:00,19,177.09533305729238
2022-05-27 17:14:00,27,248.6728297283161
2022-05-28 17:14:00,29,244.63236436215928
2022-05-29 17:14:00,28,223.44924585418119
2022-05-30 17:14:00,24,196.03794753144786
2022-05-31 17:14:00,29,244.1377070213665
2022-06-01 17:14:00,28,184.0059629011046
2022-06-02 17:14:00,26,146.95668178339207
2022-06-03 17:14:00,27,376.08011519112824
2022-06-04 17:14:00,24,186.49119214280438
2022-06-05 17:14:00,17,101.08075363711329
2022-06-06 17:14:00,23,213.99314046100727
2022-06-07 17:14:00,29,213.4823567870965
2022-06-08 17:14:00,30,229.83749789425528
2022-06-09 17:14:00,32,251.47081823389018
2022-06-10 17:14:00,23,275.2646541292525
2022-06-11 17:14:00,21,165.10104628524516
2022-06-12 17:14:00,23,130.56833741729375
2022-06-13 17:14:00,30,245.2878754344244
2022-06-14 17:14:00,31,294.87152619291163
2022-06-15 17:14:00,31,286.90056887108193
2022-06-16 17:14:00,25,209.02300274042784
2022-06-17 17:14:00,19,122.09792184612459
2022-06-18 17:14:00,32,259.57470333495894
2022-06-19 17:14:00,25,202.32417511743336
2022-06-20 17:14:00,32,312.31869853322394
2022-06-21 17:14:00,29,324.5460801961909
2022-06-22 17:14:00,20,172.2048199291328
2022-06-23 17:14:00,27,180.15547750096897
2022-06-24 17:14:00,27,214.32995118188515
2022-06-25 17:14:00,27,179.03118948676425
2022-06-26 17:14:00,25,283.90088026851777
2022-06-27 17:14:00,24,182.6046320411821
2022-06-28 17:14:00,16,152.0699076154425
2022-06-29 17:14:00,19,174.5823555857488
2022-06-30 17:14:00,25,209.88861124174707
2022-07-01 17:14:00,27,258.9829072244126
2022-07-02 17:14:00,27,258.83768752899414
2022-07-03 17:14:00,26,191.52813196683098
2022-07-04 17:14:00,29,228.03651803874857
2022-07-05 17:14:00,22,164.31346053001445
2022-07-06 17:14:00,35,331.57897338861943
2022-07-07 17:14:00,30,221.26681332361065
2022-07-08 17:14:00,27,281.70739354854584
2022-07-09 17:14:00,24,289.6457285818902
2022-07-10 17:14:00,25,212.6817969164758
2022-07-11 17:14:00,30,241.93100386420042
2022-07-12 17:14:00,30,255.97882061180758
2022-07-13 17:14:00,20,153.02689375956245
2022-07-14 17:14:00,26,190.17005412857463
2022-07-15 17:14:00,23,177.94457660890643
2022-07-16 17:14:00,26,148.281979413831
2022-07-17 17:14:00,34,245.89907485889475
2022-07-18 17:14:00,29,212.8961275556518
2022-07-19 17:14:00,25,167.8423212498701
2022-07-20 17:14:00,29,214.05824864786294
2022-07-21 17:14:00,31,218.93400193256315
2022-07-22 17:14:00,32,228.27472764505353
2022-07-23 17:14:00,35,279.4475552896726
2022-07-24 17:14:00,32,199.07548676958214
2022-07-25 17:14:00,28,251.60203078106784
2022-07-26 17:14:00,31,338.336469071875
2022-07-27 17:14:00,27,178.1867856442497
2022-07-28 17:14:00,31,253.39735065979178
2022-07-29 17:14:00,27,158.73925829649312
2022-07-30 17:14:00,22,178.87741505584367
2022-07-31 17:14:00,32,445.2373286907617
2022-08-01 17:14:00,39,274.3716811661711
2022-08-02 17:14:00,34,198.57501534013406
2022-08-03 17:14:00,32,349.7937279541151
2022-08-04 17:14:00,34,195.64316039130776
2022-08-05 17:14:00,39,312.7824123536562
2022-08-06 17:14:00,44,360.0138802991436
2022-08-07 17:14:00,38,261.47542740379697
2022-08-08 17:14:00,32,242.54146115496073
2022-08-09 17:14:00,28,200.70148570007635
2022-08-10 17:14:00,35,314.686987402806
2022-08-11 17:14:00,33,221.82738152774803
2022-08-12 17:14:00,29,205.93214346079844
2022-08-13 17:14:00,30,176.99591332874712
2022-08-14 17:14:00,44,328.9556881110784
2022-08-15 17:14:00,36,198.1724173336012
2022-08-16 17:14:00,30,203.292605629078
2022-08-17 17:14:00,25,192.2634073224723
2022-08-18 17:14:00,29,261.9721935818519
2022-08-19 17:14:00,23,320.89104365600554
2022-08-20 17:14:00,26,160.8816574007045
2022-08-21 17:14:00,33,215.85497581908248
2022-08-22 17:14:00,31,267.9489676499212
2022-08-23 17:14:00,36,240.941593759185
2022-08-24 17:14:00,21,229.08319290734664
2022-08-25 17:14:00,27,143.28580785578603
2022-08-26 17:14:00,17,144.45657014905117
2022-08-27 17:14:00,20,130.35118915920103
2022-08-28 17:14:00,30,159.96226520025735
2022-08-29 17:14:00,29,264.1610976242859
2022-08-30 17:14:00,28,192.8215065069031
2022-08-31 17:14:00,33,174.65148649383596
2022-09-01 17:14:00,19,191.0345532494456
2022-09-02 17:14:00,15,205.9694701626757
2022-09-03 17:14:00,20,240.892756317179
2022-09-04 17:14:00,19,114.64063072974245
2022-09-05 17:14:00,5,111.8883813918688
2022-09-06 17:14:00,31,225.30507478003148
2022-09-07 17:14:00,31,156.96310823763798
2022-09-08 17:14:00,29,218.37837697242188
2022-09-09 17:14:00,24,301.5273977894974
2022-09-10 17:14:00,25,190.74784706214612
2022-09-11 17:14:00,17,130.1808958691319
2022-09-12 17:14:00,24,155.57670570356265
2022-09-13 17:14:00,24,127.77042936004068
2022-09-14 17:14:00,23,196.02665188773378
2022-09-15 17:14:00,31,254.38781889212038
2022-09-16 17:14:00,31,254.97791828832385
2022-09-17 17:14:00,32,174.33615208137974
2022-09-18 17:14:00,30,243.6160573672775
2022-09-19 17:14:00,23,253.196538679798
2022-09-20 17:14:00,29,212.05723101031964
2022-09-21 17:14:00,31,179.5391119583272
2022-09-22 17:14:00,19,259.3078253987777
2022-09-23 17:14:00,21,128.69654438995673
2022-09-24 17:14:00,26,192.83794602508806
2022-09-25 17:14:00,20,117.7201657314372
2022-09-26 17:14:00,27,329.98879797022937
2022-09-27 17:14:00,25,228.89779006187976
2022-09-28 17:14:00,23,227.13140919804889
2022-09-29 17:14:00,23,261.09728165019277
2022-09-30 17:14:00,25,214.18345915292085
